GID,PID,OFF,DEF,TYPE,DSEQ,LEN,QTR,MIN,SEC,PTSO,PTSD,DWN,YTG,YFOG,DIST,ZONE,PTS,FGXP,FKICKER,GOOD,pDiff,SURF,COND2
14,2277,TEN,BUF,1,3,3,4,0,4,13,16,1,1,58,60,3,NA,FG,CH-290,N,0.27935525,Synthetic,Clean
14,2251,TEN,BUF,0,0,10,4,8,44,13,13,4,1,29,89,2,NA,,AD-080,,0.192981263,Synthetic,Clean
14,2208,TEN,BUF,0,0,10,3,9,58,6,7,4,23,50,68,3,NA,,AD-080,,0.084384369,Synthetic,Clean
14,2133,BUF,TEN,0,0,10,1,5,59,0,0,4,1,41,77,3,NA,,SC-070,,0.022970793,Synthetic,Clean
14,2178,BUF,TEN,1,8,5,2,1,2,7,3,4,28,67,51,4,NA,FG,SC-070,N,0.049833671,Synthetic,Clean
14,2273,BUF,TEN,1,6,4,4,0,35,13,13,4,5,85,33,5,3,FG,SC-070,Y,0.118524601,Synthetic,Clean
14,2166,TEN,BUF,1,6,3,2,7,30,0,7,4,8,80,38,5,3,FG,AD-080,Y,-0.008204142,Synthetic,Clean
14,2129,TEN,BUF,0,0,10,1,8,15,0,0,4,6,39,79,2,NA,,AD-080,,0.146947655,Synthetic,Clean
14,2185,TEN,BUF,1,7,3,2,0,14,3,7,4,4,91,27,5,3,FG,AD-080,Y,0.038694895,Synthetic,Clean
14,2223,BUF,TEN,0,0,10,3,4,0,10,6,4,16,13,105,1,NA,,SC-070,,0.136583712,Synthetic,Clean
14,2156,BUF,TEN,0,0,10,2,12,29,7,0,4,3,46,72,3,NA,,SC-070,,0.024793789,Synthetic,Clean
14,2218,BUF,TEN,1,5,3,3,6,23,7,6,4,1,75,43,4,3,FG,SC-070,Y,-0.047238816,Synthetic,Clean
14,2212,BUF,TEN,0,0,10,3,7,47,7,6,4,15,14,104,1,NA,,SC-070,,0.209274196,Synthetic,Clean
14,2201,BUF,TEN,0,0,10,3,11,1,7,6,4,10,32,86,2,NA,,SC-070,,0.137360237,Synthetic,Clean
14,2197,TEN,BUF,0,0,10,3,13,20,6,7,4,3,34,84,2,NA,,AD-080,,0.072367596,Synthetic,Clean
15,2362,DEN,STL,1,9,3,3,15,0,17,21,4,7,80,38,5,3,FG,JE-020,Y,0.035091787,Synthetic,Clean
15,2282,DEN,STL,0,0,10,1,15,0,0,0,4,4,25,93,2,NA,,JE-020,,0.079481667,Synthetic,Clean
15,2376,STL,DEN,0,0,10,3,6,48,28,20,4,9,56,62,3,NA,,JW-330,,0.036559307,Synthetic,Clean
15,2315,DEN,STL,1,8,3,2,15,0,7,7,4,10,86,32,5,3,FG,JE-020,Y,0.021021821,Synthetic,Clean
15,2407,DEN,STL,1,7,3,4,10,59,27,35,4,12,82,36,5,3,FG,JE-020,Y,0.061025006,Synthetic,Clean
15,2427,DEN,STL,0,5,9,4,1,32,36,41,4,33,15,103,1,NA,,JE-020,,0.020054699,Synthetic,Clean
15,2304,STL,DEN,0,0,10,1,5,22,0,7,4,1,28,90,2,7,,JW-330,,0.122053334,Synthetic,Clean
16,2471,JAC,BAL,0,0,13,1,0,17,17,0,4,8,41,77,3,NA,,MH-310,,0.099441255,Grass,Clean
16,2444,JAC,BAL,0,0,7,1,9,28,3,0,4,6,23,95,2,NA,,MH-310,,0.084887169,Grass,Clean
16,2438,JAC,BAL,1,7,12,1,11,27,0,0,4,1,83,35,5,3,FG,MH-310,Y,-0.049084038,Grass,Clean
16,2622,JAC,BAL,0,4,20,4,0,4,36,39,4,14,24,94,2,NA,,MH-310,,0.392620906,Grass,Clean
16,2480,BAL,JAC,0,0,12,2,13,51,7,17,4,3,50,68,3,NA,,MS-520,,-0.024779505,Grass,Clean
16,2457,JAC,BAL,0,0,9,1,5,28,10,0,4,1,33,85,2,NA,,MH-310,,0.149525714,Grass,Clean
16,2603,JAC,BAL,0,0,11,4,2,53,29,32,4,10,25,93,2,NA,,MH-310,,0.044749184,Grass,Clean
16,2598,JAC,BAL,1,9,5,4,3,58,26,32,4,12,71,47,4,3,FG,MH-310,Y,-0.037687978,Grass,Clean
16,2575,JAC,BAL,0,0,19,4,11,16,26,22,4,21,41,77,3,NA,,MH-310,,0.206753516,Grass,Clean
16,2488,JAC,BAL,0,0,7,2,10,23,17,7,4,4,57,61,3,NA,,MH-310,,0.067351167,Grass,Clean
16,2508,JAC,BAL,0,0,11,2,1,53,20,7,4,11,19,99,1,NA,,MH-310,,0.074100087,Grass,Clean
16,2548,JAC,BAL,1,9,3,3,6,47,23,15,4,8,84,34,5,3,FG,MH-310,Y,0.025109788,Grass,Clean
16,2516,JAC,BAL,1,8,5,2,0,49,20,7,4,6,70,48,4,3,FG,MH-310,Y,-0.058638049,Grass,Clean
16,2588,BAL,JAC,1,4,14,4,7,14,29,26,4,1,74,44,4,3,FG,MS-520,Y,-0.036092564,Grass,Clean
16,2533,BAL,JAC,0,0,8,3,12,25,15,23,4,15,18,100,1,NA,,MS-520,,0.125667067,Grass,Clean
16,2503,JAC,BAL,1,14,4,2,3,40,17,7,4,15,73,45,4,3,FG,MH-310,Y,-0.011847198,Grass,Clean
16,2568,BAL,JAC,0,0,7,4,15,0,22,26,4,15,41,77,3,NA,,MS-520,,0.107748773,Grass,Clean
17,2689,BUF,GB,1,2,3,2,0,6,7,0,1,10,73,45,4,3,FG,SC-070,Y,-0.01809657,Synthetic,Clean
17,2661,BUF,GB,0,0,10,2,14,12,0,0,4,4,51,67,3,NA,,SC-070,,0.074372653,Synthetic,Clean
17,2751,BUF,GB,0,0,10,4,8,40,27,10,4,13,8,110,1,NA,,SC-070,,0.002687678,Synthetic,Clean
17,2672,GB,BUF,0,0,10,2,10,24,0,0,4,26,63,55,4,NA,,RL-130,,0.072249547,Synthetic,Clean
17,2747,GB,BUF,0,0,10,4,10,13,10,27,4,7,50,68,3,NA,,RL-130,,0.00068169,Synthetic,Clean
17,2643,GB,BUF,0,0,10,1,11,12,0,0,4,21,49,69,3,NA,,RL-130,,0.071682412,Synthetic,Clean
17,2773,GB,BUF,0,5,11,4,1,22,10,27,4,17,24,94,2,NA,,RL-130,,0.003224589,Synthetic,Clean
17,2649,BUF,GB,0,0,10,1,4,10,0,0,4,2,43,75,3,NA,,SC-070,,0.057883006,Synthetic,Clean
17,2629,BUF,GB,0,0,10,1,15,0,0,0,4,1,33,85,2,NA,,SC-070,,0.015682526,Synthetic,Clean
17,2759,GB,BUF,0,4,30,4,5,5,10,27,4,2,28,90,2,NA,,RL-130,,0.004601725,Synthetic,Clean
17,2727,GB,BUF,1,4,3,3,1,20,7,20,4,3,94,24,5,3,FG,RL-130,Y,-0.00827775,Synthetic,Clean
17,2655,GB,BUF,0,0,9,2,14,21,0,0,4,11,51,67,3,NA,,RL-130,,0.120431015,Synthetic,Clean
17,2676,BUF,GB,0,0,10,2,4,16,0,0,4,1,12,106,1,NA,,SC-070,,0.19657169,Synthetic,Clean
17,2720,BUF,GB,0,0,10,3,4,42,20,7,4,7,28,90,2,NA,,SC-070,,0.035241147,Synthetic,Clean
17,2755,GB,BUF,0,0,10,4,7,21,10,27,4,7,49,69,3,NA,,RL-130,,0.000239766,Synthetic,Clean
17,2768,GB,BUF,0,0,15,4,2,0,10,27,4,10,58,60,3,NA,,RL-130,,0.001428488,Synthetic,Clean
17,2743,BUF,GB,0,0,10,4,11,45,27,10,4,19,22,96,2,NA,,SC-070,,0.007553951,Synthetic,Clean
17,2714,BUF,GB,1,4,3,3,5,49,17,7,4,2,98,20,5,3,FG,SC-070,Y,-0.015840459,Synthetic,Clean
17,2710,GB,BUF,0,0,10,3,7,53,7,17,4,2,41,77,3,NA,,RL-130,,0.006791068,Synthetic,Clean
18,2855,CIN,CLE,0,0,10,2,5,59,7,14,4,9,40,78,2,NA,,NR-010,,0.088532635,Grass,Rain
18,2849,CLE,CIN,0,0,10,2,8,32,14,7,4,17,38,80,2,NA,,PD-020,,0.044289616,Grass,Rain
18,2843,CIN,CLE,0,0,10,2,9,12,7,14,4,15,28,90,2,NA,,NR-010,,0.084687291,Grass,Rain
18,2826,CIN,CLE,0,0,10,2,14,33,7,7,4,10,27,91,2,NA,,NR-010,,0.122716234,Grass,Rain
18,2796,CIN,CLE,0,0,10,1,9,9,0,0,4,8,37,81,2,NA,,NR-010,,0.049195719,Grass,Rain
18,2800,CLE,CIN,0,0,10,1,8,17,0,0,4,6,33,85,2,NA,,PD-020,,0.072733397,Grass,Rain
18,2839,CIN,CLE,1,7,3,2,9,33,7,14,4,5,75,43,4,NA,FG,NR-010,N,-0.005455149,Grass,Rain
18,2943,CIN,CLE,0,9,6,4,2,12,7,24,4,10,77,41,4,NA,,NR-010,,-0.002188119,Grass,Rain
18,2867,CLE,CIN,0,7,20,2,0,2,14,7,4,12,56,62,3,NA,,PD-020,,0.013790877,Grass,Rain
18,2792,CLE,CIN,0,0,10,1,12,14,0,0,4,6,36,82,2,NA,,PD-020,,0.05286045,Grass,Rain
18,2947,CIN,CLE,0,0,10,4,0,38,7,24,4,15,19,99,1,NA,,NR-010,,0.004270826,Grass,Rain
18,2859,CLE,CIN,0,0,10,2,3,52,14,7,4,10,11,107,1,NA,,PD-020,,0.090896103,Grass,Rain
18,2929,CLE,CIN,0,0,10,4,7,21,24,7,4,15,34,84,2,NA,,PD-020,,5.91E-05,Grass,Rain
18,2896,CIN,CLE,0,11,35,3,2,49,7,17,4,10,67,51,4,NA,,NR-010,,0.099202359,Grass,Rain
18,2785,CLE,CIN,0,5,35,1,15,0,0,0,4,2,97,21,5,NA,,PD-020,,-0.052743635,Grass,Rain
18,2934,CIN,CLE,0,0,10,4,6,36,7,24,4,9,26,92,2,NA,,NR-010,,0.006507422,Grass,Rain
18,2884,CLE,CIN,1,11,3,3,13,23,14,7,4,4,87,31,5,3,FG,PD-020,Y,-0.026354392,Grass,Rain
18,2892,CIN,CLE,0,7,35,3,6,29,7,17,4,14,45,73,3,NA,,NR-010,,0.097453282,Grass,Rain
18,2925,CIN,CLE,0,0,10,4,8,52,7,24,4,4,20,98,1,NA,,NR-010,,0.010470906,Grass,Rain
18,2872,CLE,CIN,0,0,10,3,15,0,14,7,4,7,26,92,2,NA,,PD-020,,0.110180453,Grass,Rain
19,3055,DEN,ATL,0,0,10,3,10,53,42,7,4,6,38,80,2,NA,,JE-020,,0.004183637,Grass,Clean
19,3062,ATL,DEN,0,0,10,3,9,36,7,42,4,10,61,57,4,NA,,MA-070,,-0.004135807,Grass,Clean
19,2971,DEN,ATL,1,4,3,1,8,14,7,0,4,5,89,29,5,3,FG,JE-020,Y,-0.020221289,Grass,Clean
19,3113,DEN,ATL,0,4,25,4,2,0,42,14,4,2,67,51,4,NA,,JE-020,,-0.005087908,Grass,Clean
19,2976,DEN,ATL,0,0,10,1,7,14,10,0,4,5,31,87,2,NA,,JE-020,,0.077578656,Grass,Clean
19,3109,ATL,DEN,0,6,30,4,4,36,14,42,4,18,80,38,5,NA,,MA-070,,-0.003932703,Grass,Clean
19,2954,DEN,ATL,0,0,10,1,15,0,0,0,4,9,21,97,2,NA,,JE-020,,0.030968113,Grass,Clean
19,3004,DEN,ATL,0,0,10,2,12,14,20,0,4,10,29,89,2,NA,,JE-020,,0.010393489,Grass,Clean
19,3026,DEN,ATL,0,0,10,2,3,55,27,0,4,17,7,111,1,NA,,JE-020,,-0.010286615,Grass,Clean
19,3092,ATL,DEN,0,0,10,4,11,38,14,42,4,6,11,107,1,NA,,MA-070,,0.000985489,Grass,Clean
19,3103,ATL,DEN,0,0,10,4,6,52,14,42,4,11,5,113,1,NA,,MA-070,,0.004478032,Grass,Clean
19,3077,ATL,DEN,0,0,10,3,3,4,14,42,4,10,20,98,1,NA,,MA-070,,0.001547078,Grass,Clean
19,2990,DEN,ATL,0,0,10,1,1,42,13,0,4,7,34,84,2,NA,,JE-020,,0.077298518,Grass,Clean
19,2985,DEN,ATL,1,8,3,1,5,30,10,0,4,10,67,51,4,3,FG,JE-020,Y,-0.033435498,Grass,Clean
19,3022,ATL,DEN,0,0,10,2,5,23,0,27,4,9,62,56,4,NA,,MA-070,,0.018909431,Grass,Clean
19,3099,ATL,DEN,0,6,6,4,8,51,14,42,4,5,94,24,5,NA,,MA-070,,-0.004776181,Grass,Clean
19,3088,DEN,ATL,0,0,10,4,15,0,42,14,4,18,59,59,3,NA,,JE-020,,-0.001018778,Grass,Clean
20,3152,DET,WAS,1,4,3,2,14,44,3,0,4,2,98,20,5,3,FG,JH-090,Y,-0.100622072,Synthetic,Clean
20,3212,WAS,DET,1,8,3,3,2,32,7,9,4,1,91,27,5,3,FG,BC-230,Y,-0.010263242,Synthetic,Clean
20,3127,DET,WAS,1,11,3,1,9,37,0,0,4,7,69,49,4,3,FG,JH-090,Y,0.019135847,Synthetic,Clean
20,3196,DET,WAS,0,0,10,3,15,0,6,7,4,5,50,68,3,NA,,JH-090,,-0.038357463,Synthetic,Clean
20,3253,WAS,DET,0,0,10,4,2,55,10,15,4,8,49,69,3,NA,,BC-230,,0.072997537,Synthetic,Clean
20,3224,DET,WAS,1,9,3,4,15,0,9,10,4,15,82,36,5,3,FG,JH-090,Y,0.080465463,Synthetic,Clean
20,3244,DET,WAS,0,0,10,4,6,24,15,10,4,9,43,75,3,NA,,JH-090,,-0.001661969,Synthetic,Clean
20,3238,DET,WAS,1,11,3,4,11,13,12,10,4,1,83,35,5,3,FG,JH-090,Y,-0.0447315,Synthetic,Clean
20,3140,WAS,DET,0,0,10,1,5,30,0,3,4,16,15,103,1,NA,,BC-230,,0.015385214,Synthetic,Clean
20,3203,DET,WAS,1,7,3,3,10,7,6,7,4,4,64,54,4,3,FG,JH-090,Y,0.057925725,Synthetic,Clean
20,3135,DET,WAS,0,0,10,1,8,54,3,0,4,5,51,67,3,NA,,JH-090,,0.15604511,Synthetic,Clean
21,3428,IND,OAK,0,8,11,4,1,11,31,38,4,25,66,52,4,NA,,MV-010,,-0.074232837,Synthetic,Clean
21,3365,OAK,IND,1,4,3,3,8,57,14,24,4,1,94,24,5,3,FG,SJ-030,Y,0.007137419,Synthetic,Clean
21,3297,OAK,IND,1,8,3,1,4,57,0,14,4,2,68,50,4,NA,FG,SJ-030,N,0.036363872,Synthetic,Clean
21,3418,IND,OAK,0,0,11,4,3,0,31,38,4,4,26,92,2,NA,,MV-010,,0.141667722,Synthetic,Clean
21,3279,IND,OAK,0,0,10,1,10,17,7,0,4,7,19,99,1,NA,,MV-010,,0.090553285,Synthetic,Clean
21,3379,OAK,IND,0,0,10,3,3,11,24,24,4,15,20,98,1,NA,,SJ-030,,0.184932238,Synthetic,Clean
21,3314,IND,OAK,0,0,10,2,11,28,21,0,4,8,22,96,2,NA,,MV-010,,0.01681755,Synthetic,Clean
21,3390,OAK,IND,0,0,10,4,15,0,31,24,4,1,32,86,2,NA,,SJ-030,,0.132700488,Synthetic,Clean
21,3321,IND,OAK,1,7,3,2,10,9,21,0,4,7,71,47,4,NA,FG,MV-010,N,0.007866199,Synthetic,Clean
21,3345,IND,OAK,1,12,3,2,0,6,21,7,1,14,86,32,5,3,FG,MV-010,Y,-0.009052356,Synthetic,Clean
22,3568,MIN,MIA,0,0,10,4,4,18,6,0,4,5,16,102,1,NA,,GA-030,,0.072013913,Synthetic,Clean
22,3559,MIN,MIA,0,0,10,4,7,41,6,0,4,17,31,87,2,NA,,GA-030,,0.04275228,Synthetic,Clean
22,3461,MIN,MIA,0,0,10,1,2,46,3,0,4,1,23,95,2,NA,,GA-030,,0.109130772,Synthetic,Clean
22,3439,MIA,MIN,0,0,10,1,15,0,0,0,4,18,33,85,2,NA,,OM-010,,0.115238818,Synthetic,Clean
22,3446,MIN,MIA,0,0,10,1,11,48,0,0,4,4,43,75,3,NA,,GA-030,,-0.022211889,Synthetic,Clean
22,3523,MIA,MIN,0,0,10,3,8,1,0,3,4,8,59,59,3,NA,,OM-010,,-0.04689488,Synthetic,Clean
22,3545,MIN,MIA,1,13,3,4,15,0,3,0,4,8,69,49,4,3,FG,GA-030,Y,-0.019424673,Synthetic,Clean
22,3456,MIN,MIA,1,10,3,1,8,39,0,0,4,1,90,28,5,3,FG,GA-030,Y,-0.032539943,Synthetic,Clean
22,3555,MIA,MIN,0,0,10,4,9,20,0,6,4,4,15,103,1,NA,,OM-010,,0.099775519,Synthetic,Clean
22,3551,MIN,MIA,0,0,10,4,11,30,6,0,4,10,61,57,4,NA,,GA-030,,0.049837284,Synthetic,Clean
22,3532,MIN,MIA,0,0,10,3,3,22,3,0,4,9,55,63,3,NA,,GA-030,,0.124125146,Synthetic,Clean
22,3516,MIN,MIA,0,0,10,3,9,49,3,0,4,9,56,62,3,NA,,GA-030,,0.12840536,Synthetic,Clean
22,3488,MIN,MIA,0,0,10,2,5,23,3,0,4,12,1,117,1,NA,,GA-030,,0.117740605,Synthetic,Clean
22,3472,MIN,MIA,0,0,10,2,14,49,3,0,4,16,51,67,3,NA,,GA-030,,0.114824762,Synthetic,Clean
22,3482,MIA,MIN,0,0,10,2,10,49,0,3,4,5,45,73,3,NA,,OM-010,,-0.036191751,Synthetic,Clean
23,3725,NYG,PHI,1,5,4,4,4,3,30,12,4,6,94,24,5,3,FG,BD-010,Y,-0.003894749,Synthetic,Clean
23,3713,NYG,PHI,1,11,3,4,15,0,27,12,4,17,73,45,4,3,FG,BD-010,Y,0.016158409,Synthetic,Clean
23,3611,NYG,PHI,1,10,3,1,8,19,0,0,4,11,85,33,5,3,FG,BD-010,Y,0.023394818,Synthetic,Clean
23,3661,NYG,PHI,0,0,10,2,0,45,13,3,4,12,18,100,1,NA,,BD-010,,0.148927894,Synthetic,Clean
23,3645,PHI,NYG,1,7,3,2,5,29,0,6,4,16,84,34,5,3,FG,DA-030,Y,-0.026269812,Synthetic,Clean
23,3601,NYG,PHI,0,0,10,1,9,22,0,0,4,9,21,97,2,NA,,BD-010,,0.052311927,Synthetic,Clean
23,3616,NYG,PHI,0,0,10,1,4,5,3,0,4,3,26,92,2,NA,,BD-010,,0.115682023,Synthetic,Clean
23,3632,NYG,PHI,0,0,10,2,11,43,6,0,4,8,41,77,3,NA,,BD-010,,0.01579301,Synthetic,Clean
23,3638,PHI,NYG,0,0,10,2,8,44,0,6,4,8,19,99,1,NA,,DA-030,,0.118601201,Synthetic,Clean
23,3680,PHI,NYG,1,10,3,3,9,18,3,20,4,1,89,29,5,3,FG,DA-030,Y,0.046395737,Synthetic,Clean
23,3720,PHI,NYG,0,6,30,4,8,40,12,30,4,6,49,69,3,NA,,DA-030,,0.009158241,Synthetic,Clean
23,3597,PHI,NYG,0,0,10,1,15,0,0,0,4,6,61,57,4,NA,,DA-030,,-0.063693937,Synthetic,Clean
23,3627,NYG,PHI,1,10,3,2,15,0,3,0,4,11,81,37,5,3,FG,BD-010,Y,-0.060231874,Synthetic,Clean
24,3763,SD,NO,1,6,5,1,6,44,0,0,4,15,77,41,4,3,FG,JC-090,Y,0.041648751,Grass,Clean
24,3750,NO,SD,0,0,9,1,11,43,0,0,4,4,45,73,3,NA,,DB-390,,0.061154892,Grass,Clean
24,3881,SD,NO,0,12,6,4,9,11,24,22,4,1,85,33,5,NA,,JC-090,,0.07083234,Grass,Clean
24,3745,SD,NO,0,0,2,1,13,27,0,0,4,4,44,74,3,NA,,JC-090,,0.025504465,Grass,Clean
24,3864,NO,SD,0,0,18,3,1,22,19,24,4,3,23,95,2,NA,,DB-390,,0.18493923,Grass,Clean
24,3841,NO,SD,0,0,11,3,12,59,13,24,4,11,48,70,3,NA,,DB-390,,0.005769387,Grass,Clean
24,3885,SD,NO,0,0,10,4,7,34,24,22,4,10,15,103,1,NA,,JC-090,,0.11032112,Grass,Clean
24,3889,SD,NO,1,4,3,4,5,58,24,22,4,6,69,49,4,3,FG,JC-090,Y,0.098949026,Grass,Clean
24,3757,SD,NO,0,0,13,1,8,37,0,0,4,18,16,102,1,NA,,JC-090,,0.089379861,Grass,Clean
24,3795,NO,SD,0,0,14,2,10,48,7,10,4,13,35,83,2,NA,,DB-390,,0.01619803,Grass,Clean
24,3868,NO,SD,1,4,4,4,14,56,19,24,4,2,87,31,5,3,FG,DB-390,Y,-0.030566225,Grass,Clean
24,3821,NO,SD,1,13,3,2,2,0,7,17,4,2,98,20,5,3,FG,DB-390,Y,0.004163226,Grass,Clean
24,3908,SD,NO,0,4,10,4,0,15,27,28,4,22,14,104,1,NA,,JC-090,,0.634051851,Grass,Clean
24,3833,NO,SD,1,9,3,2,0,5,10,24,1,2,98,20,5,3,FG,DB-390,Y,-0.030205055,Grass,Clean
25,4051,SF,CAR,0,7,30,4,7,50,14,38,4,6,59,59,3,NA,,WR-050,,0.005195308,Grass,Clean
25,4063,SF,CAR,0,0,7,4,2,50,14,38,4,12,1,117,1,NA,,WR-050,,0.025816691,Grass,Clean
25,4015,CAR,SF,1,5,3,3,5,35,35,7,4,6,93,25,5,3,FG,RC-290,Y,0.006312588,Grass,Clean
25,4059,SF,CAR,0,15,3,4,4,31,14,38,4,2,98,20,5,NA,,WR-050,,-0.019599353,Grass,Clean
25,4020,CAR,SF,0,0,10,3,4,26,38,7,4,5,45,73,3,NA,,RC-290,,0.002737361,Grass,Clean
25,3983,CAR,SF,0,0,12,2,1,23,28,0,4,15,47,71,3,NA,,RC-290,,0.002378907,Grass,Clean
25,3918,CAR,SF,0,8,30,1,15,0,0,0,4,1,89,29,5,NA,,RC-290,,-0.04505387,Grass,Clean
25,4027,SF,CAR,0,0,10,4,15,0,7,38,4,6,35,83,2,NA,,WR-050,,0.00346619,Grass,Clean
25,3929,CAR,SF,0,0,10,1,9,26,7,0,4,3,50,68,3,NA,,RC-290,,0.058336883,Grass,Clean
25,3963,CAR,SF,0,0,10,2,8,15,21,0,4,1,33,85,2,NA,,RC-290,,-0.004172792,Grass,Clean
25,4044,SF,CAR,0,0,10,4,11,26,14,38,4,14,35,83,2,NA,,WR-050,,0.004652193,Grass,Clean
25,3952,SF,CAR,0,4,35,2,13,23,0,14,4,1,71,47,4,NA,,WR-050,,0.016307987,Grass,Clean
26,4116,STL,SEA,0,0,10,2,15,0,3,3,4,7,45,73,3,NA,,JW-330,,0.098092133,Synthetic,Clean
26,4236,STL,SEA,1,8,3,4,0,26,34,34,1,9,91,27,5,3,FG,JW-330,Y,0.150791672,Synthetic,Clean
26,4190,SEA,STL,1,8,3,3,4,41,17,20,4,2,75,43,4,3,FG,KH-150,Y,0.027863302,Synthetic,Clean
26,4215,SEA,STL,0,0,10,4,7,40,27,27,4,2,48,70,3,NA,,KH-150,,0.102812682,Synthetic,Clean
26,4186,SEA,STL,0,4,35,3,4,41,17,20,4,1,59,59,3,NA,,KH-150,,0.050478187,Synthetic,Clean
26,4141,STL,SEA,0,0,7,2,2,0,6,10,4,17,31,87,2,NA,,JW-330,,0.000542259,Synthetic,Clean
26,4136,STL,SEA,1,8,3,2,6,58,3,10,4,5,70,48,4,3,FG,JW-330,Y,-0.009736819,Synthetic,Clean
26,4085,SEA,STL,0,0,10,1,15,0,0,0,4,7,52,66,3,NA,,KH-150,,0.060590162,Synthetic,Clean
26,4109,STL,SEA,1,9,3,1,6,0,0,3,4,12,70,48,4,3,FG,JW-330,Y,0.064639585,Synthetic,Clean
26,4098,SEA,STL,1,13,3,1,10,53,0,0,4,1,99,19,5,3,FG,KH-150,Y,-0.133236102,Synthetic,Clean
27,4326,TB,CHI,0,0,10,3,15,0,20,0,4,8,48,70,3,NA,,MG-120,,0.003894616,Grass,Rain
27,4303,TB,CHI,1,10,3,2,8,41,3,0,4,4,71,47,4,3,FG,MG-120,Y,0.073280896,Grass,Rain
27,4292,TB,CHI,0,0,10,2,10,28,3,0,4,3,16,102,1,NA,,MG-120,,0.10805392,Grass,Rain
27,4256,CHI,TB,0,0,10,1,10,21,0,0,4,5,8,110,1,NA,,PE-010,,0.070830113,Grass,Rain
27,4271,TB,CHI,0,0,10,1,4,2,0,0,4,7,43,75,3,NA,,MG-120,,0.072165164,Grass,Rain
27,4267,TB,CHI,1,6,3,1,6,12,0,0,4,9,68,50,4,NA,FG,MG-120,N,0.035359054,Grass,Rain
27,4252,TB,CHI,0,0,10,1,13,48,0,0,4,18,59,59,3,NA,,MG-120,,0.054959711,Grass,Rain
27,4287,TB,CHI,1,8,3,2,14,53,0,0,4,5,95,23,5,3,FG,MG-120,Y,0.019145952,Grass,Rain
27,4244,CHI,TB,0,0,10,1,15,0,0,0,4,21,12,106,1,NA,,PE-010,,0.136229368,Grass,Rain
27,4361,TB,CHI,0,0,10,3,4,9,34,0,4,10,30,88,2,NA,,MG-120,,-6.95E-05,Grass,Rain
27,4350,TB,CHI,0,0,10,3,7,33,34,0,4,2,28,90,2,NA,,MG-120,,0.000101811,Grass,Rain
27,4391,CHI,TB,0,0,10,4,2,0,0,41,4,15,65,53,4,NA,,PE-010,,0.003225944,Grass,Rain
27,4382,CHI,TB,1,8,3,4,7,0,0,41,4,10,76,42,4,NA,FG,PE-010,N,-0.000120848,Grass,Rain
27,4354,CHI,TB,0,0,10,3,5,52,0,34,4,4,53,65,3,NA,,PE-010,,0.001360883,Grass,Rain
27,4342,TB,CHI,0,0,10,3,8,27,27,0,4,10,25,93,2,NA,,MG-120,,0.001157668,Grass,Rain
27,4276,CHI,TB,0,0,10,1,2,4,0,0,4,9,40,78,2,NA,,PE-010,,0.094243749,Grass,Rain
27,4397,CHI,TB,0,6,21,4,0,31,0,41,4,6,42,76,3,NA,,PE-010,,0.009557819,Grass,Rain
28,4515,KC,TEN,0,0,10,4,14,55,14,7,4,11,63,55,4,NA,,PS-090,,0.052880494,Grass,Clean
28,4533,TEN,KC,0,10,30,4,6,25,7,14,4,5,83,35,5,NA,,AD-080,,-0.005079654,Grass,Clean
28,4467,TEN,KC,0,0,12,2,1,8,7,0,4,4,31,87,2,NA,,AD-080,,0.052316832,Grass,Clean
28,4493,KC,TEN,1,14,3,3,13,33,7,7,4,6,81,37,5,NA,FG,PS-090,N,0.062413329,Grass,Clean
28,4479,KC,TEN,0,0,10,3,15,0,7,7,4,5,45,73,3,NA,,PS-090,,0.061968826,Grass,Clean
28,4555,TEN,KC,0,0,10,4,0,12,14,14,4,17,50,68,3,NA,,AD-080,,0.494445166,Grass,Clean
28,4537,TEN,KC,0,0,10,4,2,59,7,14,4,9,27,91,2,NA,,AD-080,,0.07377353,Grass,Clean
28,4412,KC,TEN,0,0,10,1,13,23,0,0,4,6,59,59,3,NA,,PS-090,,0.00599538,Grass,Clean
28,4522,TEN,KC,0,0,10,4,7,44,7,14,4,13,33,85,2,NA,,AD-080,,0.039338918,Grass,Clean
28,4441,KC,TEN,0,0,10,2,12,35,0,0,4,10,1,117,1,NA,,PS-090,,0.150608874,Grass,Clean
28,4421,TEN,KC,0,0,10,1,9,56,0,0,4,11,19,99,1,NA,,AD-080,,0.110285574,Grass,Clean
28,4436,KC,TEN,0,9,35,2,15,0,0,0,4,1,99,19,5,NA,,PS-090,,-0.050604274,Grass,Clean
28,4447,TEN,KC,0,0,10,2,10,50,0,0,4,6,68,50,4,NA,,AD-080,,0.074557884,Grass,Clean
28,4403,TEN,KC,0,0,10,1,15,0,0,0,4,4,35,83,2,NA,,AD-080,,0.053113257,Grass,Clean
29,4708,DAL,ARI,0,4,22,4,1,2,31,32,4,5,30,88,2,NA,,TS-110,,0.429950693,Grass,Clean
29,4713,DAL,ARI,0,9,4,4,0,14,31,32,4,10,57,61,3,NA,,TS-110,,0.555729793,Grass,Clean
29,4678,DAL,ARI,0,9,48,4,11,8,24,23,4,1,78,40,4,NA,,TS-110,,0.003506093,Grass,Clean
29,4585,DAL,ARI,0,0,28,1,5,2,0,3,4,3,9,109,1,7,,TS-110,,0.008949061,Grass,Clean
